Date / Time,City,State,Shape,Duration,Summary,Posted
1/8/08 19:00,Salado,TX,Formation,420,very immense in size. maybe related to stepheville sighting,1/21/08
1/8/08 17:14,Stephenville,TX,Rectangle,180,"Flashing strobes, silent, flames out the back side and jets chashing it! ((NUFORC Note:  Several reports.  Extensive news coverage.PD))",1/21/08
1/8/08 14:45,San Antonio,TX,Fireball,2700,Large fireball across the sky,1/21/08
1/7/08,Stephenville,TX,Disk,2700,Thought you might want to know about this in case you haven't already.,1/21/08
1/6/08 22:00,Abilene,TX,Light,10,Two lights moving west to east,8/12/08
1/5/08 23:10,Houston,TX,Light,1,"Bright, light is stationery in the sky, then rapidly falls toward horizon",1/21/08
1/4/08 19:00,Houston,TX,Triangle,1800,"Family has had several encounters over years with possible explanations regarding agenda, bovine blood use, and bdellium collection.",8/12/08
1/1/08 20:00,Waco,TX,Fireball,5,Strange ball of white light  travelling over Waco,3/4/08
12/31/07 21:38,Carrollton,TX,Sphere,120,3 Orange Spheres moving West to East over Carrollton TX.,2/14/08
12/31/07 21:00,Groves,TX,Other,120,"Slopw moving orange glowing object, then a single light and extremely fast moving",2/14/08
12/31/07 18:00,McKinney,TX,Light,300,"Conspicuous Lights seen in Night Sky over McKinney, Texas",1/21/08
12/29/07 18:00,Plano,TX,Sphere,10,A large glowing white orb of light the size of a car shot through the sky parralell to the earths surface.,3/4/08
12/28/07 08:05,Nacogdoches,TX,Unknown,4,What might this be?,8/12/08
12/7/07 20:00,Dallas,TX,Light,20,"Two converging, then disappearing moving lights.",3/4/08
12/4/07 08:05,Tyler,TX,Unknown,600,light that looked like a star moved from below the moon to above the moon in ten minutes,3/4/08
12/4/07 05:00,San Antonio,TX,Unknown,3600,Green spec of light flys right over me,3/4/08
12/1/07 18:25,Corpus Christi,TX,Light,60,"12/01/07 @1825 hrs. over Corpus Christi and Ingleside Texas, bright light at medium altitude , medium speed then dissapeared high speed",3/4/08
11/28/07 09:15,Austin,TX,Oval,60,Two small oval objects over a neighborhood,1/21/08
11/27/07 19:30,Lumberton,TX,Light,240,Moving bright light goes dim.,11/28/07
11/27/07 06:00,Rockdale,TX,Triangle,180,I stepped outside with my dogs at 6:07 AM and happened to look up. Overhead was a huge triangled shaped craft with blinking lights. It,11/28/07
11/26/07 21:15,Houston,TX,Disk,900,Bright Blue Lighted Craft flying over clear Houston night sky. It was hovering low over the neighborhood as I took my nightly walk.,11/28/07
11/21/07 10:00,Denton,TX,Circle,60,Three white circle objects dissapear over 35W,11/28/07
11/19/07 19:00,Plano,TX,Light,10,2 lights appear and become extremely bright then fade one by one into the dark night sky.,11/28/07
11/18/07 21:45,Grapevine,TX,Triangle,6,Triangular craft with rounded corners accelerated to 1000's of MPH in seconds.,11/28/07
11/18/07 21:00,Palestine,TX,Teardrop,7,ufo seen taking of from in palestine texas,11/28/07
11/15/07 21:00,Hurst,TX,Circle,12,Steady light low in sky. Made no noise. Traversed sky in about 11 seconds.,11/28/07
11/11/07 03:00,San Antonio,TX,Unknown,1800,"((HOAX??))  abduction, but no success",3/4/08
11/9/07 13:30,Eldorado,TX,Cigar,120,two cigar shaped objects slowly crossing over road,11/28/07
11/4/07 20:15,Lubbock,TX,Teardrop,4,SINGLE OVAL-TEARDROP SHAPE RED IN COLOR. COMING DOWN AT 30 DEGREE ANGLE FROM THE SOUTHWEST. LOST SITE AFTER PASSING BEHIND TREES. OBJEC,11/28/07
11/3/07 03:00,Alice,TX,Sphere,600,"((HOAX??))  2 white, shiny spheres.",11/28/07
10/30/07 23:45,Iowa Park,TX,Triangle,120,Blindingly bright pink light in night sky.,11/28/07
10/26/07 21:00,San Antonio,TX,Fireball,60,blue fire ball shoots down from sky and stops in mid air,11/28/07
10/24/07 05:35,Shepherd,TX,Triangle,6,"Triangular craft moving very slowly, approx .350 ft above me. no discernable sound,bright colored lights.",11/28/07
10/22/07 05:00,McKinney,TX,Other,7200,Five 'star like' intellegece operated craft observed by 2 people in North Texas.,11/28/07
10/20/07 14:00,Houston (near; in flight sighting),TX,Other,50,"((HOAX??))  ufo plus 4 oval metalic objects fling next to plane continental huston-tampa., nobody else semms to noticed.",11/28/07
10/19/07 20:00,Keller,TX,Fireball,120,fiery slow moving streak across sky splits into 4 slow streaks then stops and hovers.,11/28/07
10/19/07 19:34,Keller,TX,Fireball,7,Falling object in the Western sky,11/28/07
10/19/07 19:20,Keller,TX,Fireball,300,"Goldent Knights make night time dive into Keller, TX homecoming game",3/4/08
10/19/07 19:00,North Richland Hills,TX,Teardrop,300,I saw a whie light desend and then 6-7 oranges lights rise in a straight line.,11/28/07
10/18/07 23:15,Keller,TX,Light,1200,"Three lights over Keller, Texas area.",11/28/07
10/17/07 22:30,Austin,TX,Light,300,"UFO hovers over Lake Travis for 5 minutes, then speeds off.",11/28/07
10/13/07 07:45,Katy,TX,Triangle,5,Black triangle flying low and slow,11/28/07
10/10/07 22:00,Van Alstyne,TX,Other,4,large mass of tiny lights all clustered together in the shape of a large boomerang over eastern sky in north Texas.,11/28/07
10/10/07 21:43,Houston,TX,Formation,35,"Large Boomerang formation of lights over Houston, Beltway 8 & Westheimer moving north to south 10/10/07, 9:43 PM.",11/28/07
10/10/07 19:00,Austin,TX,Flash,3,pulsing flash recurring at 2 second intervals 3 times along the same trajectory along 90 degrees of sky,11/28/07
10/10/07 03:00,Haskell,TX,Triangle,90,"A brilliant triangular object hovers approximate 50 feet above my backyard for approximately 1 minute, and vanishes.",1/9/15
10/9/07 20:40,Plano,TX,Other,10,"Boomerang-shaped UFO over Plano, TX",11/28/07
10/5/07 12:00,Houston,TX,Sphere,7200,small sphere above downtown Houston,10/8/07
10/3/07 22:30,Rockport-Fulton,TX,Other,120,Unlit  crescent shaped craft viewed from coastal town,11/28/07
10/1/07 21:00,Ballinger,TX,Unknown,300,"Loud Roar, Bright Orange Lights",10/8/07
9/29/07 06:00,Leaky,TX,Light,300,Blinking star moves then shoots away like meteorite,10/8/07
9/28/07 23:10,Humble,TX,Rectangle,10,"Very fast-moving object, bright with an apparent trail, headed Northeast and losing altitude near Humble, Tx.",10/8/07
9/21/07 04:13,Bastrop,TX,Cigar,45,"a cigar shaped object hovered then backed up , came forward and then quickly disappeared!",11/28/07
9/11/07 11:40,Austin,TX,Other,5,Strange wedge shaped yellow-orange lights flying South over Austin TX,10/8/07
9/10/07 20:53,Austin,TX,Oval,540,oval with several bright colors at one point heading south then retreating north east,10/8/07
9/5/07 23:40,Hondo,TX,Formation,15,Arc-shaped craft / formation of lights moving at very high speed East to West at low altitude,10/8/07
9/1/07 19:00,Mesquite,TX,Other,60,Alien face observes man from behind in his house.,11/28/07
8/27/07 17:30,Alvin,TX,Fireball,20,Red and green object with noise that made a thumping noise when it hit the ground.,6/12/08
8/25/07 00:12,Gilmer,TX,Triangle,300,Triangluar lighted craft in night sky.,10/8/07
8/24/07 03:15,Freeport,TX,Oval,1800,"Surfside, Texas  Oval bright white. UFO glowing with heat dispersing from object. No sound. I was awaken by an intense white beam.",10/8/07
8/23/07 21:11,Fort Hood,TX,Light,3600,"moving lights, and faded objects, explosions.",10/8/07
8/22/07 20:40,Marfa,TX,Cigar,600,Steady cigar shape light cruises under Moon at speed with no sound or blinking.,10/8/07
8/15/07 23:00,Bend,TX,Light,45,Unexplainable blinking lights witnessed over Texas sky.,10/8/07
8/10/07 05:30,Wichita Falls,TX,Cigar,120,Liquid UFO,8/14/07
8/9/07 19:50,McAllen,TX,Sphere,600,When returning with take out food I noticed a bright star-like light in the sky.  It was too early for a star.  I took my food into the,10/8/07
8/4/07 00:30,Houston,TX,Unknown,1800,"""shooting star"" like, red white strobe lights, hovers..APPEARS to be in higher atmosphere.(or space) 60-80,000 FT , or more",8/7/07
8/3/07 08:20,Frisco,TX,Cigar,8,Two glowing light green oblong/cigar shaped objects side-by-side,8/7/07
8/3/07 05:00,La Porte,TX,Light,60,The object moved very swiftly in a zig-zag pattern and then split into two seperate orbs right before my eyes,8/7/07
7/28/07 23:15,Austin,TX,Circle,180,3 craft over south Austin - Mopac,8/7/07
7/27/07 12:00,San Antonio,TX,Triangle,600,Aurora/U.F.O. sighting in San Antonio,8/7/07
7/23/07 22:50,Flower Mound,TX,Fireball,3,Fireball near DFW Airport on 7/23/07,8/7/07
7/22/07 00:15,Austin,TX,Circle,45,Witnessed a group of 8 or 10 high altitude glowing lights traveling at very high speed from north to south over austin,8/7/07
7/19/07 05:10,Tomball,TX,Other,10,Object seen in cloudy sky over Tomball,8/7/07
7/15/07 16:30,San Antonio,TX,Triangle,1800,"Triangular UFO with blue smoke coming from it over San Antonio, Texas",3/19/09
7/6/07 02:20,Abilene,TX,Fireball,2,"Largest ""Falling Star"" I've ever seen",8/7/07
6/14/07 20:00,Waxahachie,TX,Light,10800,"Bright light turned off and turned back on.  Very bright, then dimmed to orange colored.",8/7/07
6/13/07 23:35,Marshall (near),TX,Teardrop,35,"Traveling east on I20  below clouds blueish/white moving fast ,then changing color on the edge orange – red then disappear",8/7/07
6/13/07 23:15,Canyon,TX,Light,2700,Large white light spotted over Texas panhandle.,8/7/07
6/4/07 22:30,Midland,TX,Light,3600,"Multiple Lights In Sky  ((NUFORC Note:  Venus and Jupiter sighting, combined with a sighting of a satellite??  PD))",6/12/07
6/3/07 21:30,Houston,TX,Sphere,15,"A reddish/orange sphere (1/2 of a full moon), was seen moving steadily across the sky from SW to NE.",6/12/07
5/23/07 22:05,Round Rock,TX,Circle,10,Low object below clouds moving from south to north - red circular light,6/12/07
5/16/07 21:45,Mesquite,TX,Unknown,10,Bright white glowing object in the southern sky,6/12/07
5/16/07 15:00,Mission,TX,Circle,1800,Unkown Squadron,3/4/08
4/28/07 03:45,Austin,TX,Triangle,30,I am a police officer and was working my night shift at our headquarters building checking doors and locks.  When I stepped outside I l,11/28/07
4/27/07,Abilene,TX,Unknown,360,"Brilliant magnesium diamond seen over Dyess Air Force Base/ Abilene ,Texas",6/12/07
4/26/07 18:30,Fort Davis,TX,Disk,300,Daylight reporting of a large saucer shaped UFO in West Texas,6/12/08
4/11/07 22:00,Austin,TX,Chevron,7,"Rectangular glowing objects flying over Austin, TX",4/27/07
4/5/07 14:56,San Antonio,TX,Other,25,PLane looking object  disenegrates over Texas sky.,4/27/07
3/22/07 00:00,Houston,TX,Circle,300,"Last night a large round object came out of a forest behing my house, the next day we explored the area to find no leaves.",4/27/07
3/9/07 19:30,Houston,TX,Egg,300,"Gray egg shaped object with many colored lights flying low in the sky, then either vanishing or flying away very quickly.",4/27/07
3/6/07 20:25,Hico,TX,Circle,120,"An apparent satelite path , only larger, and orange, this object mimicke a satelite but slowed down at the horizon",3/8/07
3/4/07,Caldwell,TX,Disk,1200,Jutting light.,3/8/07
3/2/07 01:56,Stephenville,TX,Flash,600,((HOAX??))  Injections put into us during an abduction. 500 Lights On Object0: Yes,3/31/08
3/1/07 21:30,Halletsville,TX,Fireball,5,Greenish fireball fall from sky straight down.  ((NUFORC Note:  Possible meteor??  PD)),3/8/07
2/17/07 20:10,Colmesneil,TX,Unknown,3600,The most disturbing aspect of this object (and the character that caught and held my attention) was its ‘amorphous’ nature.,2/24/07
2/7/07 20:45,Austin,TX,Formation,120,Amber glow with two star-like points of light all moving in a triangular formation,2/24/07
1/18/07 21:25,Dallas,TX,Triangle,10,A triangular craft with three bright white lights on the front and two red bright lights on the back in  the night sky.,2/1/07
1/12/07 18:00,Dallas,TX,Disk,300,UFO spotted in air past DFW airport---not a plane or hot air balloon,1/21/08
1/10/07 06:43,Katy,TX,Light,120,Circular light seen  possible close by and then further away during morning.,2/1/07
1/7/07 14:00,Utopia,TX,Other,5,It looked like a bright star was towing another lesser star by a faint line of light.,8/7/07
1/4/07 18:00,Round Rock,TX,Changing,3600,"Bright multi-colored appearance with irratic movements.  ((NUFORC Note:  Sighting of the star, Sirius?  PD))",2/1/07
1/1/07 18:08,Eagle Pass,TX,Circle,900,"Dark circular object seen over a deserted ranch outside of Eagle Pass, Tx.  later we see a smaller object as well.",11/28/07
12/4/06 19:00,Trinity,TX,Circle,30,"Was a circle of bright light, it was yellow and it didnt move. All of the sudden it just vanished. ((NUFORC Note:  Possible hoax.  PD))",12/7/06
12/1/06 17:16,Coppell,TX,Fireball,60,It looked on fire and left a wide long plume of smoke that ended in my sight. ((NUFORC Note:  Student report.  PD)),12/7/06
11/26/06 03:00,Corinth,TX,Sphere,360,"I could not sleep, So i got out of bed and went to my back pourch to smoke a cigarette. I got up from my chair and went into the back y",12/7/06
11/24/06 13:30,Katy,TX,Triangle,900,My son and I watched a triangular shaped craft several thousand feet in the air that remained stationary but rotated or gyrated.,12/7/06
11/17/06 20:32,Fair Oaks,TX,Triangle,600,I saw a bright when it hoverd over me it was a  triangle UFO,12/7/06
11/15/06 19:00,Addison,TX,Teardrop,300,Large shadow flew over head very fast,12/7/06
11/10/06 17:30,Tuscola,TX,Light,60,"Made a report on this yesterday, same thing happened today just this time only the light appeared ..right around the same exact time to",12/7/06
11/9/06 18:00,Alto,TX,Light,300,White light lower than aircraft slowly moving across sky.  ((NUFORC Note:  Sighting of International Space Station.  PD)),12/7/06
11/8/06 00:00,Wichita Falls,TX,Light,30,"I steady no blink Bright Plane Light goes one direction, sways back,  then Drops and sways like a Z",12/7/06
11/8/06 20:00,New Braunfels,TX,Fireball,10,2 green fireballs following one another traveling northeast to southwest at high rate of speed with no contrail or sound,6/12/08
11/8/06 19:35,Odessa,TX,Disk,10,Additional info on round glowing white gliding object reported 11/06/2006,12/7/06
11/8/06 19:35,Odessa,TX,Disk,10,Silent Glowing white disc shaped object 100 foot off the ground,12/7/06
11/5/06 01:00,Tomball,TX,Formation,600,"Formation of about 20 lights in the sky above NW Houston 12:30 am November 5th, 2006.  ((NUFORC Note:  Witness highly qualified.  PD))",12/7/06
11/1/06 20:00,Galveston,TX,Cigar,2,"Very fast white cigar shape with halo, low altitude, seen 2 times, with second observer.",2/1/07
10/27/06 19:00,San Antonio,TX,Light,120,"red plasma ball of light with a helicopter in the vicinity.  ((NUFORC Note:  Possible contrail, illuminated by setting Sun??  PD))",6/12/07
10/23/06 10:30,Cypress,TX,Cylinder,60,"There were two white, cylinder shaped objects that would be in alignment & then would change to be perpendicular.",10/30/06
10/22/06 22:01,Montgomery,TX,Fireball,3,bright white light,10/30/06
10/22/06 13:00,Spicewood,TX,Disk,60,Sighting of a color changing UFO in Texas.  ((NUFORC Note:  Report from student.  PD)),10/30/06
10/16/06 19:00,Plainview,TX,Other,5,UFO more than a glow 10-19-2006 From the Plainview Daily Herald 10/19/2006 By KEVIN LEWIS  Herald Editor  Mark Harmon promises he’s not,10/30/06
10/11/06 23:00,Pampa,TX,Triangle,60,"Two triangular objects, lit up by three main lights and other lights in between, moving simotaniously to the East over Pampa Tx.",10/30/06
10/7/06 16:02,Arlington,TX,Cylinder,5760,"Around 16:00 on 10.7.06, I spotted a cylinder like object NNW of Arlington, TX. I observed the object for around 10 min, it didn't appe",10/30/06
9/28/06 03:00,Fort Worth,TX,Other,30,White Crescent shaped objects spotted.,10/30/06
9/26/06 06:10,China Spring,TX,Light,120,"Single white light in sky, high and fast, no blinking lights or tail.",10/30/06
9/25/06 10:00,Houston,TX,Unknown,30,Large dark object hovering east to west over Houston Suburbs.,2/1/07
9/24/06 23:30,Georgetown,TX,Chevron,30,"At 11:30 on September 24, We observed a quiet, fast V-shaped craft travelling from approx. NE to SW, lasting approx. 30 to 45 seconds.",10/30/06
9/20/06 01:45,Houston,TX,Sphere,25,White zigzagging shpere splits into two spheres.,10/30/06
9/20/06 00:30,Junction,TX,Unknown,25,Two lumious objects observed near Junction Texas.,10/30/06
9/19/06 00:04,Arlington,TX,Egg,30,"Oval UFO streking southward in the DFW area, going about 1,000 mph silently.",10/30/06
9/15/06 22:30,Archer City,TX,Triangle,3,"Four speeding lights streak across Archer County, Texas",10/8/07
9/15/06 01:00,Santa Maria,TX,Circle,2700,Bright object seen hovering over sugar cane field near Rio Grande River.,12/7/06
9/13/06 15:45,Boerne,TX,Disk,5,I saw a hovering green disk and then there was a flash and it disappeared.,1/10/09
9/11/06 22:00,Houston,TX,Triangle,120,Black Triangle at Treetop level in City of Houston. Tx.,10/30/06
9/2/06 23:45,Luling (near),TX,Sphere,3,"Orb of light that lit up the sky, that moved and dimmed out really fast and dissapeared.",10/30/06
9/2/06 23:00,San Antonio,TX,Fireball,2,"green fireball over san antonio, texas",10/30/06
8/22/06 22:45,Henderson County,TX,Diamond,900,Diamond shaped craft.,10/30/06
8/14/06 00:00,Texas City,TX,Disk,1800,"A friend of mine were returning to my moms home in Texas city, after departing his girl friends home in League City Texas.  We spott",10/30/12
8/10/06 00:30,Keller,TX,Cylinder,120,"Bright Silver Cylindrical Object Just Disappears Over Keller, Texas",10/30/06
8/9/06 12:00,Corpus Christi,TX,Triangle,30,triangle shape object fell very slowly into the sea,6/12/08
8/8/06 20:00,Lewisville,TX,Sphere,30,In cloudless blue sky observed dark orange sphere following a plane and then it disappeared into thin air,10/30/06
8/5/06 22:00,Longview,TX,Triangle,1200,"Rain ""Cloud"" in Northeast Texas",4/14/09
8/5/06 22:00,Longview,TX,Triangle,1200,Light formation seen in large rain cloud.,4/14/09
8/5/06 02:51,Corpus Christi,TX,Disk,7,A white ball with gray belt going aroung the center in Corpus christi texas in east sky,10/30/06
8/4/06 23:00,Ferris,TX,Light,10,Bright lights over Fewrris Texas that disapear in seconds,10/30/06
8/2/06 00:00,Tyler,TX,Unknown,3600,"Red, white and b lue lighted object.  ((NUFORC Note:  Possible sighting of Sirius??  PD))",10/30/06
7/31/06 02:00,San Antonio,TX,Other,300,((HOAX??))  Flying object that looks like a Hawk or Eagle,3/4/08
7/30/06 23:00,Littig/Webberville (between; rural),TX,Triangle,120,Giant black triange in rural East Travis County.,8/15/14
7/30/06 04:11,Midlothian,TX,Formation,300,Three star-like objects seen moving in shifting triangular formation.,10/30/06
7/29/06 22:00,Hillsboro,TX,Light,3600,"Witnessed 14 lights moving erratically accross the Texas sky, over one hour period.",10/30/06
7/26/06 22:30,McKinney,TX,Unknown,60,Bright light near Dallas.,10/30/06
7/8/06 16:15,Mansfield,TX,Oval,13,the object was moving and had sound,7/16/06
6/30/06 01:00,San Diego,TX,Rectangle,60,In a moving car we saw this 300yd wide rectangle climbing straight up in the sky.,10/31/08
6/27/06 05:20,Austin,TX,Unknown,5,rectangular arrangement of white lights  head North . Spacing between lights did not change,7/16/06
6/24/06 21:30,McAllen,TX,Light,3600,"My wife ,my mom,my son and I where outside in our patio talking and I saw a flash in the sky,then I looked the sky and I saw a bright s",7/16/06
6/22/06 17:00,Houston,TX,Unknown,300,small black object seen over IAH airport during thunderstorm flying from the NW to the SE while airport was shutdown for weather,7/16/06
6/20/06 17:50,Texas (over; in flight),TX,Other,30,"Rapidly floating, pure silver object seen from an airplane window.",4/27/07
6/16/06 22:30,Fairfield,TX,Formation,4,"4 lights racing across the sky, then stop for a split second, one semicircles the others then all take a 90 degree turn and race away.",7/16/06
6/16/06 21:30,La Feria,TX,Light,240,"Shining moving light, bouncing from side to side gliding at a fast pace",7/16/06
6/11/06 02:29,Austin,TX,Fireball,30,Triangle Formation Spotted over Austin TX,7/16/06
6/8/06 01:00,Texarkana,TX,Light,600,"Light close to the moon, moved then went out.  ((NUFORC Note:  Probably a sighting of Jupiter near the Moon.  PD))",7/16/06
6/6/06 19:45,El Paso,TX,Changing,27,THIS IS THE THIRD TIME AT THE SAME PLACE AND IN THE SAME TIME(7:45 P.M.). OVER THE MILITARY TERRITORY (FORT BLISS) HERE IN EL PASO TEX,7/16/06
6/1/06 13:00,College Station,TX,Triangle,300,"triangular shaped craft; rapid flight then stationary, then rotate (not turn) short rapid flight, stop, rotate, etc., silent;",10/30/06
5/27/06 23:00,Comanche (southeast of),TX,Unknown,10,There was a bright emerald flying large object that sped across the sky in front of my vehicle and vanished as quickly as it appeared.,7/16/06
5/20/06 22:00,Azle,TX,Light,9,box kite shaped with cylinder center connecting the two ends,7/16/06
5/20/06 01:45,Seguin,TX,Sphere,1800,Orange color changing sphere near cell phone/radio relay tower.,5/8/15
5/13/06 01:00,Austin,TX,Light,60,"I saw an intense light formation in the sky at 1a.m. in Austin, Tx., which stood still for a  while, rose vertically, then vanished",5/15/06
5/12/06 23:00,Plano,TX,Unknown,2,Big white flash in and thru my car,5/15/06
5/11/06 23:00,Elgin,TX,Circle,900,very bright object over Elgin Texas,5/15/06
5/11/06 14:50,Austin,TX,Cigar,60,White cigar shaped object hangs over Austin Tx then disapears in a flash of white light,5/15/06
5/1/06 13:00,Waxahachie,TX,Changing,1800,as i was driving on the service rd to i35 beside and past the owens corning plant i observed over to the right and above my vehicle (i,4/27/07
4/30/06 22:25,Euless,TX,Triangle,10,"No lights flying very low, silent flew right over my head, blocked out view of stars as it passed.",5/15/06
4/26/06 22:00,Mineola,TX,Other,3600,"Slow moving, low flying 3 light object, not a helicopter, with a dual humming sound.",5/15/06
4/22/06 21:40,Anna,TX,Triangle,10,dark triangle no lights or sound,5/15/06
4/21/06 02:00,Austin,TX,Circle,2,"3 grey saucers quietly souring through the sky, and disapearing.",5/15/06
4/18/06 22:18,DeLeon,TX,Light,20,See above,5/15/06
4/12/06 22:15,Arlington/Dallas,TX,Triangle,30,3 faded and/or dull lights (e.g. almost a cloaked effect) in the form of a triangle - moving at extremely high speeds from west-southwe,5/15/06
4/2/06 02:30,Carrollton,TX,Light,900,we witnessed odd lights flashing and moving quicky across the sky. Some would even move straight upwards. No plane can move like that.,5/15/06
4/1/06 18:00,Colorado City,TX,Diamond,300,UFO IN COLORADO CITY TX- GLOWING METALLIC OBJECT THAT MOVED VERY FAST,5/12/09
3/24/06 22:30,Lubbock,TX,Circle,30,"Lubbock, TX: saw an illuminated object moving quickly from the south to the north at a high altitude and was being followed by a plane.",5/15/06
3/23/06 15:30,Amarillo,TX,Rectangle,20,"blueish silverish UFO felt like jello over Amirillo,Texas.",5/15/06
3/16/06 20:00,San Antonio,TX,Triangle,5,Triangular aircraft tumbling on it's side!,5/15/06
3/14/06 19:30,Bogata,TX,Light,300,Bright orange lights,5/15/06
3/1/06 18:00,Corpus Christi,TX,Changing,600,Mother ships in south Texas.,5/15/06
2/15/06 02:00,The Woodlands,TX,Unknown,5,Just a strange light,3/11/06
2/13/06 09:40,Houston,TX,Light,30,Luminous Point Lights Spiral in the Texas Sky,2/14/06
2/13/06 04:30,Springtown/Azle,TX,Triangle,7200,SAW BRIGHT LIGHT IN SKY THAT FOLLOWED ME.,2/14/06
1/29/06 17:00,El Paso,TX,Circle,900,50 UFO spotted at the same time performing geometric movements,2/14/06
1/21/06 21:45,Dickens,TX,Other,5,"Small football-shaped  object travels silently over neighborhood in Dickens, Texas.",2/14/06
1/16/06 23:00,Decatur,TX,Disk,60,1 night. 2 witnesses. 3 lighted disk. And a whole lot of confusion.,2/14/06
1/6/06 00:00,Houston,TX,Light,7200,Two lights in the sky with orbs surrounding them.,2/14/06
12/28/05 18:00,Austin,TX,Triangle,300,Triangluar Object very low to the point of seeing detail hanging over the city.,2/1/07
12/23/05,Sabine Pass,TX,Light,1200,Object appeared in the ocean on a beach road.,1/5/16
12/21/05 21:00,Georgetown,TX,Circle,7200,"Expanding/retracting spherical object sighted in southwestern sky.  ((NUFORC Note:  We suspect a celestial body, possibly Venus.  PD))",2/14/06
12/6/05 06:00,Arlington,TX,Light,60,Was taking out the trash at 6:00 a.m.. I live near the dfw airport so there are always lights in the sky. I know what a plane in the da,2/14/06
11/22/05 15:00,San Antonio,TX,Changing,360,3 objects were about 100 yds. off the ground and rotating around eachother while changing color and shape,12/16/05
11/18/05 06:20,Fort Worth,TX,Light,1,saw a bright flash tha quikly went out and streamed down twards the ground with a stream of light behind it.,12/16/05
11/17/05 13:00,Ballinger,TX,Changing,1200,"UFO in Ballinger Tx in the Middle of the Day, White Object with Amazing Skills in Flying",12/16/05
11/14/05 20:15,Waco,TX,Light,1,"bright blue/turqoiuse colored light , lights up the whole lower level of the sky for apprx. 1 sec.  ((Meteor??))",12/16/05
11/7/05 20:00,Texarkana,TX,Triangle,2700,"they are here!!!!right now!  ((NUFORC Note:  Possible sighting of Mars, we believe.  PD))",11/8/05
11/7/05 18:15,Bastrop,TX,Light,900,"Seemingly very high altitude light/object  moving at various speeds, and not in a straight line.",11/8/05
11/6/05 23:00,Plano,TX,Light,1800,fast moving white balls increased in size then disappeared,11/8/05
11/5/05 19:00,Humble,TX,Light,120,Very bright light slowly moving north and then turned upward and faded.,11/8/05
11/3/05 19:00,Elgin,TX,Light,600,"Bright light in south-west sky from south Elgin.  ((NUFORC Note:  Possible aircraft w/ landing light, or a star?  PD))",11/8/05
11/2/05 19:00,Arlington,TX,Light,14400,"The object appears stationary very close, moving from one place to enother,then stops and disappears. ((Sighting of Mars??  PD))",11/8/05
11/2/05 07:15,San Antonio,TX,Light,420,"Bright Light seen over Northeast San Antonio, TX",11/3/05
10/29/05 10:00,Dallas,TX,Disk,600,"Three UFO' seen over Dallas, TX during daylight hours",2/14/06
10/28/05 02:00,Austin,TX,Triangle,600,"Object over highway in Austin, TX",11/3/05
10/24/05 05:30,San Antonio,TX,Circle,480,3 white lights moving East with a helicopter watching them at a distance,11/3/05
10/20/05 09:25,Austin,TX,Triangle,30,"3 lights forming a triangle in Austin, TX",11/3/05
10/17/05 01:40,Arlington,TX,nan,60,"Two adults witness peculiar yellow flare, which suddenly accelerates and streaks away.",10/20/05
10/16/05 08:45,North Zulch,TX,Circle,900,((NUFORC Note:  Probable sighting of Mars.  PD))  I was outside last night packing our truck at our ranch in Texas…,10/20/05
10/15/05 04:32,Houston,TX,Circle,300,UFO SIGHTED HOVERING AT REAR OF HOUSTON RESIDENCE. Richard & June  H. /HUSBAND & WIFE WITNESS,10/20/05
10/15/05 03:00,Arlington,TX,Light,120,At approximately 3 am a bright light appeared NNE in the sky about 3 miles away at about 50 degrees above the horizon.  The object was,11/3/05
10/14/05 09:35,San Antonio,TX,Other,300,Didn't really look like a craft. Maybe something biomorphic?,10/20/05
10/14/05 06:40,Amarillo,TX,Sphere,420,at 06:40 this morning a saw what i thought was a shooting star. but it then stopped and it lite up bright blue for about a minute. afte,10/20/05
10/12/05 21:00,Georgetown,TX,Changing,7200,"((NUFORC Note:  Possible twinkling stars?  PD)) Four objects with red/orange & green flashing lights sighted near Florence/Killeen,TX..",10/20/05
10/1/05 20:05,Liberty Hill,TX,Light,900,seven objects sighted with one apparantly landing,10/11/05
9/30/05 09:30,San Antonio,TX,Light,240,Three bright orbs of light over San Antonio suburb.,8/7/07
9/20/05 00:15,Bertram,TX,Light,60,three orange lights moving left to right,10/11/05
9/12/05 22:35,San Antonio,TX,Formation,300,"Star like objects hovering in sky, slowly moving, disappearing and reappearing",10/11/05
9/9/05 20:55,Bertram,TX,Fireball,20,low steaking fireball,10/11/05
9/6/05 21:00,McDonald Observatory,TX,Light,7200,Slowly flashing stationary whitish light observed by 75 witnesses observed during a star party over Mcdonald Observatory.,12/12/09
9/2/05 17:00,Temple,TX,Light,4,screaming whistle with bright light hit windshield with a shocking vibrating noise and disappeared.,9/15/05
8/29/05 20:30,Austin,TX,Light,300,night manuevers,10/11/05
8/28/05 15:00,Claude,TX,nan,60,I don't know if these are UFO's or not.  I took this pic and recently looked at it closely for the first time.  There are some objects,2/14/06
8/26/05 22:00,Princeton,TX,Light,300,"moving ""star"" abruptly stops, waits, then changes course",10/11/05
8/23/05 00:00,Stinnett,TX,Circle,7200,We watched a Glow in the shape of a circle stay in one spot kinda like it was huvering in the air we got out the binoculars saw that it,10/11/05
8/15/05 01:26,Dallas,TX,Formation,780,Saw spaceships scanning the land.,5/15/06
